dcat.created;dcat.issued;dcat.creator;dcat.contributor;dcat.contact_name;dcat.contact_email;dcat.accrualperiodicity;dcat.spatial;dcat.temporal;dcat.granularity;dcat.dataquality;dcat.publisher_type;dcat.conforms_to;dcat.temporal_coverage_start;dcat.temporal_coverage_end;dcat.accessRights;dcat_ap_ch.domain;dcat_ap_ch.rights;default.title;default.description;default.theme;default.keyword;default.license;default.license_url;default.language;default.metadata_languages;default.timezone;default.modified;default.modified_updates_on_metadata_change;default.modified_updates_on_data_change;default.data_processed;default.metadata_processed;default.geographic_reference;default.geographic_reference_auto;default.territory;default.geometry_types;default.bbox;default.publisher;default.references;default.records_count;default.attributions;default.source_domain;default.source_domain_title;default.source_domain_address;default.source_dataset;default.shared_catalog;default.federated;default.oauth_scope;default.parent_domain;custom.jahre;custom.publizierende-organisation;custom.tags;datasetid
2022-01-01;2023-02-15;Stadtkanzlei, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;laufend;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Bevölkerungsvorstösse Stadt St.Gallen;"<p>Der Datensatz zeigt die eingereichten Bevölkerungsvorstösse in der Stadt St.Gallen. Der Bevölkerungsvorstoss als Partizipationsmittel wurde im Jahr 2021 eingeführt. Sämtliche Einwohnerinnen und Einwohner der Stadt St.Gallen können unabhängig von Alter, Herkunft und staatsbürgerlichem Status, also mit oder ohne Stimmrecht, Anliegen einbringen. Dazu steht ihnen der Bevölkerungsvorstoss zur Verfügung: Mindestens 15 Bewohnerinnen und Bewohner der Stadt St.Gallen, die das 13. Altersjahr zurückgelegt haben, können zu allen Fragen und Themen des politischen Alltags, dem Stadtparlament einen Bevölkerungsvorstoss einreichen (Partizipationsreglement; SRS 141.1).</p>";Politik,Verwaltung;Partizipation,Beteiligung,Teilhabe,Vorstösse;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T23:05:36.637000+00:00;False;True;2024-03-19T23:05:36.637000+00:00;2024-03-19T23:05:36.735000+00:00;ch_80_3203;True;St. Gallen;;;Stadtkanzlei, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/partizipation.html;36;;;;;;;False;;stgallen;2022,2023;;opendata.swiss;bevoelkerungsvorstoesse-stadt-stgallen
2023-06-08;;Dienststelle Umwelt und Energie, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;umwelt-und-energie-stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Kalender Natur findet Stadt;"Kalender-Datensatz zu ""Natur findet Stadt"". Rund 20 Organisationen aus der Stadt und Region bieten über 120 Kurse, Exkursionen oder Führungen für Erwachsene und Kinder an und laden ein, die Natur in und um St.Gallen zu erkunden.";Raum und Umwelt;Natur findet Stadt,Kalender,Botanischer Garten,Naturmuseum;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-06-08T07:39:54+00:00;False;False;2024-03-11T07:46:48.514000+00:00;2024-03-11T07:46:48.650000+00:00;ch_80_3203;False;St. Gallen;;;Dienststelle Umwelt und Energie, Stadt St.Gallen;https://www.stadt.sg.ch/home/raum-umwelt/natur-landschaft/natur_findet_stadt.html;186;;;;;;;False;;stgallen;;;;kalender-natur-findet-stadt
2019-05-23;2019-09-05;Betreibungsamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;2005 - 2018;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Pfändungen Stadt St.Gallen (2005-2018);<p>Anzahl Pfändungen der Stadt St.Gallen (Jahre 2005-2018)<br/></p>;Finanzen,Arbeit, Erwerb;Betreibung,Pfändung,Schulden,Armut;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2019-05-23T15:49:31+00:00;False;False;2019-05-23T15:54:10.198000+00:00;2023-12-21T10:20:54.150000+00:00;ch_80_3203;True;St. Gallen;;;Betreibungsamt Stadt St.Gallen;;14;;;;;;;False;;stgallen;;;opendata.swiss;pfandungen-anzahl-stadt-stgallen
2019-08-26;2019-08-26;Entsorgung St.Gallen (esg);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;daily;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Füllstandsensoren Glassammelstellen (Grünglas) Stadt St.Gallen;<p>Die Stadt St.Gallen verfügt über Sensoren in verschiedenen Glassammelstellen der Stadt, welche den Füllstand der Container messen. Dieser Datensatz zeigt die Messwerte der Grünglas-Sammelstellen.<br/></p>;Raum und Umwelt;Sensor,Offene Sensordaten,Füllstand,Entsorgung;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T23:02:45.624000+00:00;False;True;2024-03-19T23:02:45.624000+00:00;2024-03-20T20:00:41.341000+00:00;ch_80_3203;True;St. Gallen;Point;;Entsorgung St.Gallen (esg);;907411;;;;;;;False;;stgallen;2020,2021,2022,2023;;opendata.swiss;fuellstandsensoren-glassammelstellen-gruenglas
2020-11-24;2021-04-06;OGD-Koordinationsstelle St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;vierteljährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceNotRequired;Vergaben Stadt St.Gallen grösser CHF 100.000;Im Zusammenhang mit der Beantwortung der Interpellation «Mehr Transparenz im Vergabewesen (Open Data)», (Beschluss Nr. 4211 vom 26. Mai 2020) hat der Stadtrat die Praxis für die Publikation von Vergaben neu geregelt. Ziel ist, eine bessere Transparenz – insbesondere auch bei freihändigen Verfahren – zu ermöglichen. Ab dem 01.01.2021 werden hier daher alle Vergaben der Stadt St.Gallen ab CHF 100.000 als OGD zur Verfügung gestellt.;Finanzen,Preise,Verwaltung;Vergabe;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-02-01T09:41:20.071000+00:00;True;True;2024-02-01T09:41:20.071000+00:00;2024-02-01T09:41:20.177000+00:00;ch_80_3203;True;St. Gallen;;;OGD-Koordinationsstelle St.Gallen;;331;;;;;;;False;;stgallen;2021;;opendata.swiss;vergaben-stadt-stgallen-grosser-chf-100000
2022-02-22;2022-02-22;Schule und Musik, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Schulferien und Feiertage Stadt St.Gallen;<p>Der Datensatz zeigt die Daten der Schulferien und Feiertage in der Stadt St.Gallen.</p>;Bildung, Wissenschaft;Ferien,Feiertage,Schule;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-01-30T09:51:04.666000+00:00;True;True;2024-01-30T09:51:04.666000+00:00;2024-01-30T09:51:04.802000+00:00;;False;;;;Schule und Musik, Stadt St.Gallen;https://www.stadt.sg.ch/home/schule-bildung/Schulferien.html;31;;;;;;;False;;stgallen;2022,2023,2024,2025;;opendata.swiss;schulferien-feiertage-stadt-stgallen
;;Entsorgung St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Sammelstellen Stadt St.Gallen;Sammelstellen für Glas, Alu-Dosen, Textilien, Styropor, Altöl und Altmetall;Raum und Umwelt;;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:09+00:00;;;2024-03-20T05:30:29.055000+00:00;2024-03-20T05:30:29.163000+00:00;;;;Point;"{""coordinates"": [[[9.424690464511514, 47.44305077008903], [9.295205231755972, 47.44305077008903], [9.295205231755972, 47.40370900835842], [9.424690464511514, 47.40370900835842], [9.424690464511514, 47.44305077008903]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=sammelstellen;31;;;;;;;False;;stgallen;;;opendata.swiss;sammelstellen
2021-06-01;2022-10-05;Dienststelle Umwelt und Energie, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;http://publications.europa.eu/resource/authority/frequency/HOURLY;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Fahrtenübersicht Projekt Sankt Pedalo der Stadt St.Gallen (E-Cargobikes für Unternehmen);"<p>Firmen und Organisationen testen während einem Jahr kostenlos ein E-Cargobike und setzen auf umweltfreundliche Mobilität. Das Projekt «Sankt Pedalo» E-Cargobikes für Unternehmen hat die Stadt St.Gallen im Rahmen des Energiekonzepts 2050 initiiert. Der Datensatz zeigt die Lieferungen- und Fahrtenübersicht der teilnehmenden Unternehmen und ermöglicht die Berechnung der CO2-Ersparnis durch das Projekt.</p>
<p><strong>Hinweis: </strong>Beim Wert ""CO2-Ersparnis"" haltet sich um eine theoretische ""Spielerei"", der mit dem Durschnittswert 0.22kg CO2 / gefahrenem km bei einem Verbrennermotor berechnet wird. Das heisst in diesem Projekt führen nur die Fahrten welche das Auto oder einen Lieferwagen ersetzen, zu einer CO2-Ersparnis.</p>";Handel,Mobilität und Verkehr;Cargo,E-Bike,CO2,Lieferwagen,Logistik;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-11-02T21:39:17+00:00;False;False;2024-03-20T20:01:37.806000+00:00;2024-03-20T20:01:37.900000+00:00;ch_80_3203;True;St. Gallen;;;Dienststelle Umwelt und Energie, Stadt St.Gallen;;475;;;;;;;False;;stgallen;2021,2022;;opendata.swiss;fahrtenubersicht-projekt-sankt-pedalo-stadt-stgallen
2021-07-28;2021-07-28;St.Galler Stadtwerke (sgsw);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Solaranlagen der St.Galler Stadtwerke;"<p>Der Datensatz zeigt die Solaranlagen der St.Galler Stadtwerke (sgsw) und deren Eigenschaften.</p><p>Die Anlagen mit smart-me ID und smart-me Name sind Teil des Pilotprojekts Kraftwerk St.Gallen und deren aktuelle Stromproduktion zeigt folgender Datensatz:</p><p><a href=""https://daten.stadt.sg.ch/explore/dataset/aktuelle-stromproduktion-der-solaranlagen-der-stgaller-stadtwerke"" target=""_blank"">https://daten.stadt.sg.ch/explore/dataset/aktuelle-stromproduktion-der-solaranlagen-der-stgaller-stadtwerke</a></p>";Energie;Solar,Strom,PV,Photovoltaik,Sonne,Erneuerbare Energien;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-07-28T09:39:14.225000+00:00;False;True;2021-07-28T09:39:14.225000+00:00;2023-12-05T13:52:43.150000+00:00;ch_80_3203;True;St. Gallen;Polygon;"{""coordinates"": [[[9.421247513964772, 47.44535097386688], [9.292730977758765, 47.44535097386688], [9.292730977758765, 47.40396394394338], [9.421247513964772, 47.40396394394338], [9.421247513964772, 47.44535097386688]]], ""type"": ""Polygon""}";St.Galler Stadtwerke (sgsw);;35;;;;;;;False;;stgallen;;;opendata.swiss;solaranlagen-der-stgaller-stadtwerke
2020-07-06;2020-07-06;Entsorgung St.Gallen (esg);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;2020-2021;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Abfuhrdaten Stadt St.Gallen;"<p>Der Datensatz zeigt die Daten des Entsorgungskalenders in der Stadt St.Gallen. Er enthält die Abfuhrdaten, die Startzeit der Abfuhr, die Art der Sammlung, die Abfuhrgebiete, die dazugehörigen Strassen, sowie das PDF zum physischen Kalender des entsprechenden Abfuhrgebiets. Mit der Filterfunktion in der Tabellenvisualisation kann ganz einfach nach Strasse, Gebiet, Art der Sammlung und Datum gefiltert werden. Weitere Informationen zu Abfall und Entsorgung der Stadt St.Gallen, sowie eine Visualisierung des Datensatzes finden Sie unter: <a href=""https://www.stadt.sg.ch/home/raum-umwelt/abfall-entsorgung/Abfuhrplan.html"" target=""_blank"">https://www.stadt.sg.ch/home/raum-umwelt/abfall-entsorgung/Abfuhrplan.html</a></p>";Verwaltung;Abfall,Entsorgung,Kalender,Sammlung,Kehricht,Grüngut,Papier,Karton,Metall;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-05T16:20:32.244000+00:00;True;True;2023-12-05T16:20:32.244000+00:00;2023-12-05T16:20:33.476000+00:00;ch_80_3203;False;St. Gallen;;;Entsorgung St.Gallen (esg);https://www.stadt.sg.ch/home/raum-umwelt/abfall-entsorgung/Abfuhrplan.html;6334;;;;;;;False;;stgallen;;;opendata.swiss;abfuhrdaten-stadt-stgallen
2021-01-05;2021-01-05;Finanzen, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Budget 2021 der Stadt St.Gallen nach Institutioneller Gliederung;"<p>Der Datensatz zeigt das Budget 2021 der Stadt St.Gallen nach Institutioneller Gliederung. Ebenfalls enthalten sind die Rechnung 2019, das Budget 2020, sowie die Abweichung zum Budget 2021. Eine klickbare Visualisierung des Budgets finden Sie im Tab ""Klickbares Budget"".</p>";Finanzen;Budget,Rechnung,Direktionen,Dienststellen,Haushalt;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;;2023-12-05T13:41:19.218000+00:00;True;True;2021-01-07T10:09:07.224000+00:00;2023-12-05T13:41:22.159000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/finanzen.html;1782;;;;;;;False;;stgallen;2019,2020,2021;;opendata.swiss;budget-2021-stadt-stgallen-institutionelle-gliederung
2019-08-26;2019-08-26;Entsorgung St.Gallen (esg);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;daily;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Füllstandsensoren Glassammelstellen (Weissglas) Stadt St.Gallen;<p>Die Stadt St.Gallen verfügt über Sensoren in verschiedenen Glassammelstellen der Stadt, welche den Füllstand der Container messen. Dieser Datensatz zeigt die Messwerte der Weissglas-Sammelstellen.<br/></p>;Raum und Umwelt;Sensor,Offene Sensordaten,Füllstand,Entsorgung;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T23:01:30.429000+00:00;False;True;2024-03-19T23:01:30.429000+00:00;2024-03-20T20:01:30.972000+00:00;ch_80_3203;True;St. Gallen;Point;;Entsorgung St.Gallen (esg);;782274;;;;;;;False;;stgallen;2020,2021,2022,2023;;opendata.swiss;fuellstandsensoren-glassammelstellen-weissglas
2020-12-07;2020-12-07;OGD-Koordinationsstelle St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Smarte Stadt St.Gallen - Projekte;"<p>Dieser Datensatz zeigt die laufenden und umgesetzten Projekte der Stadt St.Gallen im Bereich Smarte Stadt. Weitere Informationen zur Smarten Stadt, sowie eine Visualisierung des Datensatzes finden Sie unter: <a href=""https://www.stadt.sg.ch/home/wirtschaft-wohnen/smarte-stadt.html"" target=""_blank"">https://www.stadt.sg.ch/home/wirtschaft-wohnen/smarte-stadt.html</a></p>";Raum und Umwelt,Verwaltung;Smart City,Smarte Stadt,Digitalisierung,Nachhaltigkeit,Strategie,Partizipation;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-07T12:04:26.620000+00:00;True;True;2024-03-07T12:04:26.620000+00:00;2024-03-07T12:04:26.724000+00:00;ch_80_3203;True;St. Gallen;;;OGD-Koordinationsstelle St.Gallen;https://www.stadt.sg.ch/home/wirtschaft-wohnen/smarte-stadt.html;34;;;;;;;False;;stgallen;;;opendata.swiss;smarte-stadt-st-gallen-projekte
2023-11-29;2023-11-29;Umwelt und Energie, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Wärmeversorgung Stadt St.Gallen;Download PDF Erläuterungen Energieplan - Wärmeversorgung	;Raum und Umwelt;Fernwärme,Anergie,Erneuerbare Energien,Holz,Wärmepumpen;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-02-14T05:30:11+00:00;;;2024-03-20T05:30:22.818000+00:00;2024-03-20T05:30:22.923000+00:00;;;;Polygon;"{""coordinates"": [[[9.435247471556067, 47.45307338889688], [9.291513757780194, 47.45307338889688], [9.291513757780194, 47.39515489898622], [9.435247471556067, 47.39515489898622], [9.435247471556067, 47.45307338889688]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=Waermeversorgung;794;;;;;;;False;;stgallen;;;opendata.swiss;warmeversorgung
2019-09-03;2019-09-11;Stadtpolizei (stapo), Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;stündlich;;August 2019 -.heute;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Newsfeed Medienmitteilungen der Stadtpolizei St.Gallen;"<p>Der Datensatz bildet eine Schnittstelle zum Newsfeed der Medienmitteilungen der Stadtpolizei St.Gallen. Der Link zum Newsfeed befindet sich unter ""Referenzen"".</p>";Öffentliche Ordnung und Sicherheit;Newsfeed,Polizei,Medienmitteilung,Real-Time,News;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-20T17:02:11.206000+00:00;False;True;2024-03-20T17:02:11.206000+00:00;2024-03-20T20:01:23.196000+00:00;ch_80_3203;True;St. Gallen;;;Stadtpolizei (stapo), Stadt St.Gallen;http://www.stadt.sg.ch/home/verwaltung-politik/newsroom-medienmitteilungen/stadtpolizei/_jcr_content/Par/newspar_einspaltig.RssFeed.qualident__newspar_einspaltig.rdf;925;;;;;;;False;;stgallen;;;opendata.swiss;newsfeed-stadtpolizei-stgallen-medienmitteilungen
;;Geomatik und Vermessung, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Points of Interest und deren Behindertengerechtigkeit in der Stadt St.Gallen;"<p class=""MsoNormal"">Der Datensatz zeigt die Points of Interest der Stadt
St.Gallen aus dem <a href=""https://map.stadt.sg.ch/"" target=""_blank"">digitalen Stadtplan</a> und deren Behindertengerechtigkeit. Dazu gehören folgende Kategorien:<br/>
Apotheke, Drogerie; Aus- und Weiterbildung; Banken; Bar, Dancing, Disco; Beratungsstellen;
Friedhöfe; Heime, Spitäler; Historische Objekte; Hotel; Kantonale Verwaltung; Kinder-
und Jugendtreff; Kindergärten; Kino; Krippen, Freiwilliges Schul-Angebot (FSA) und Tagesbetreuungen; Kulturelles;
Mobility; Öffentliche WC; Öffentlicher Verkehr; Parkplätze, Parkhäuser; Post; Religiöse
Bauten; Restaurant; Schulhäuser; Spielgruppen; Spielplätze; Sportanlagen; Stadtverwaltung;
Tankstellen; Velo<o:p></o:p></p>";Raum und Umwelt,Bau- und Wohnungswesen,Gesundheit,Mobilität und Verkehr,Kultur, Medien, Informationsgesellschaft, Sport,Öffentliche Ordnung und Sicherheit,Verwaltung,Tourismus;;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:05+00:00;;;2024-03-20T05:30:25.045000+00:00;2024-03-20T05:30:25.187000+00:00;;;;Point;;Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/;4962;;;;;;;False;;stgallen;;;opendata.swiss;points-of-interest-
2021-01-05;2021-01-05;Finanzen, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Budget 2021 der Stadt St.Gallen nach Funktionaler Gliederung;"<p>Der Datensatz zeigt das Budget 2021 der Stadt St.Gallen nach Funktionaler Gliederung. Ebenfalls enthalten sind die Rechnung 2019, das Budget 2020, sowie die Abweichung zum Budget 2021. Eine klickbare Visualisierung des Budgets finden Sie im Tab ""Klickbares Budget""</p>";Finanzen;Budget,Rechnung,Funktionen,Haushalt;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;;2023-12-05T13:41:27.024000+00:00;True;True;2021-01-07T09:50:44.214000+00:00;2023-12-05T13:41:29.830000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;https://www.stadt.sg.ch/home/verwaltung-politik/demokratie-politik/finanzen.html;4149;;;;;;;False;;stgallen;2019,2020,2021;;opendata.swiss;budget-2021-stadt-stgallen-funktionale-gliederung
2019-08-27;2019-09-05;Finanzen, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;2016;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Laufende Rechnung 2016 Stadt St.Gallen;"<p>Die Laufende Rechnung der Stadt St.Gallen des Jahres 2016 enthält die Rechnung 2015, den Voranschlag 2016, die ausgewiesenen Aufwände und Erträge der Rechnung 2016, sowie deren Abweichung zum Budget für die verschiedenen Positionen der Stadt Verwaltung (3-stellig). <span style=""font-size: 12.495px;"">Den Dateidownload finden Sie</span><span style=""font-size: 12.495px;""> in den Anlagen (siehe unten).</span></p>";Finanzen,Verwaltung;Finanzen,Jahresrechnung,Budget,Rechnung,Aufwand,Ertrag,Ausgaben;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2019-08-19T15:23:47+00:00;False;False;2019-08-27T15:31:05.712000+00:00;2023-12-21T06:46:26.808000+00:00;ch_80_3203;True;St. Gallen;;;Finanzen, Stadt St.Gallen;;0;;;;;;;False;;stgallen;;;;laufende-rechnung-2016-stadt-stgallen
2021-10-22;2021-10-22;Tiefbauamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata.stadt.sg.ch;;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Verkehrszählung MIV Stadt St.Gallen (nach Fahrzeugkategorien SWISS10, 2019-2022);"<div>Das Tiefbauamt der Stadt St.Gallen zählt den Motorisierten Individualverkehr (MIV) an verschiedenen Standorten der Stadt St.Gallen und ihrer Umgebung. Dieser Datensatz zeigt die Daten dieser Verkehrszählungen aufgeschlüsselt nach den unterschiedlichen Fahrzeugkategorien gemäss SWISS10.</div><div><br/></div><div><b>Datenstruktur:</b></div><ul><li><i>ORT-ID:</i> ID der Zählstelle</li><li><i>BEZEICHNUNG</i>: Name/Ort der Zählstelle</li><li><i>DATUM</i></li><li><i>WOCHENTAG</i></li><li><i>RI</i>: Richtungsnummer der Messung. Die Daten zeigen eine Zeile pro Richtungsnummer.<a href=""https://github.com/CityofStGallen/Motorisierter-Individualverkehr-MIV/tree/master/2_Zaehlstellen_Details"" target=""_blank""></a></li><li><i>KLASSE: </i>Fahrzeugkategorie nach <i>SWISS10</i> mit entsprechendem <i>NAME_D </i>auf Deutsch und der Zuordnung zu den entsprechenden Kategorien nach <i>SWISS7 </i>und <i>SWISS6</i></li><li><i>1 - 24</i>: Uhrzeit (Stunde), wann die Anzahl Fahrzeuge gemessen wurde.<br/>Anmerkung: Durchgehende Nullen für eine spezifische Richtungsnummer bedeuten, dass diese Richtungsnummer für die entsprechende Zählstelle nicht gebraucht wird.</li><li><i>TAGESTOTAL: </i>Anzahl gemessene Fahrzeuge pro Richtung (=Summe 1-24)</li></ul>";Mobilität und Verkehr;MIV,Zählstellen,Auto,Verkehr,Zählung,Fahrzeugklasse,SWISS10,LKW,Lieferwagen,Motorräder,Bus;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-21T10:18:42.470000+00:00;True;True;2021-10-29T14:14:44.224000+00:00;2023-12-21T10:18:49.907000+00:00;ch_80_3203;False;St. Gallen;Point;"{""coordinates"": [[[9.383057048544288, 47.426899136044085], [9.308531787246466, 47.426899136044085], [9.308531787246466, 47.40487250033766], [9.383057048544288, 47.40487250033766], [9.383057048544288, 47.426899136044085]]], ""type"": ""Polygon""}";Tiefbauamt, Stadt St.Gallen;;53720;;;;;;;False;;stgallen;2019,2020;;opendata.swiss;verkehrszahlung-miv-stadt-stgallen-nach-fahrzeugkategorien-swiss10
2019-09-24;2019-09-24;Bundesamt für Energie;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;alle 15 Minuten;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialWithPermission-ReferenceRequired;Verfügbarkeit Ladestationen für Elektroautos im Kanton St.Gallen;<p>Die Elektromobilität ist eine Schlüsseltechnologie für eine nachhaltigere Mobilität und trägt zur Erreichung ambitionierter energie- und klimapolitischer Ziele bei. Elektroantriebe sind effizient und der Einsatz von Strom erlaubt die Nutzung erneuerbarer Energien. ich-tanke-strom.ch zeigt die Verfügbarkeit von Ladestellen für Elektrofahrzeuge in Echtzeit an. Aktuell werden die Ladestationen der grössten Ladenetzwerke angezeigt. Das BFE lädt weitere interessierte Anbietende von öffentlichen Ladestationen für Elektrofahrzeuge ein, sich anzuschliessen.</p>;Mobilität und Verkehr,Energie;Elektroauto,EV,Ladestation,Ladesäule;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-20T20:03:34.770000+00:00;False;True;2024-03-20T20:03:34.770000+00:00;2024-03-20T20:03:38.048000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.420159962028265, 47.45131997857243], [9.294185992330313, 47.45131997857243], [9.294185992330313, 47.40406796336174], [9.420159962028265, 47.40406796336174], [9.420159962028265, 47.45131997857243]]], ""type"": ""Polygon""}";Bundesamt für Energie;"https://github.com/SFOE/DIEMO-Documentation;  https://www.ich-tanke-strom.ch";154;https://opendata.swiss/de/dataset/ladestationen-fuer-elektroautos,Bundesamt für Landestopografie swisstopo Office fédéral de topographie swisstopo Ufficio federale di topografia swisstopo Uffizi federal da topografia swisstopo Federal Office of Topography swisstopo;;;;;;True;;stgallen;;;;ladestationen-fur-elektroautos-im-kanton-stgallen
